name,author,price,original price,pages,publisher,publish type,publish date,available numbers,detail_url
['Angels in America: A Gay Fantasia on National Themes'],"
Kushner,Tony",26.15,30.81,304,['POCKET BOOKS (FOLGER)         '],Paperback,01/01/2004,['55 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781559363846
['Medea'],"
Euripides",4.32,5.1,304,['POCKET BOOKS (FOLGER)         '],Paperback,01/01/2004,['15 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780486275482
['Twelfth Night: Or What You Will'],"
Shakespeare,William",8.83,10.41,64,['DOVER PUBN INC                '],Mass,01/07/1990,['81 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780743482776
['Indecent (Tcg Edition)'],"
Vogel,Paula",20.0,23.56,160,['THEATRE COMMUNICATIONS GROUP  '],Paperback,18/12/2018,['23 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781559365475
['King Henry IV Part 2: Third Series'],"
Shakespeare,William",28.65,33.75,178,['OXFORD UNIV PR                '],Paperback,01/04/2009,['4 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781904271376
['Romeo and Juliet'],"
Shakespeare,William",16.74,19.72,80,['SCRIBNER  MACMILLAN           '],Paperback,01/09/1997,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781451621709
['Julius Caesar'],"
Shakespeare,William",4.42,5.21,355,['OXFORD UNIV PR                '],Paperback,01/07/2008,['42 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780486268767
['4.48 Psychosis'],"
Kane,Sarah",35.71,42.07,64,['DOVER PUBN INC                '],Paperback,01/06/1991,['17 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780413748300
['The Merchant of Venice'],"
Shakespeare,William",8.88,10.46,128,['DOVER PUBN INC                '],Mass,24/09/1992,['39 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780743477567
"['Sophocles, the Oedipus Cycle: Oedipus Rex, Oedipus at Colonus, Antigone']","
Fitts,Dudley",21.32,25.12,152,['PENGUIN GROUP                 '],Paperback,28/10/1976,['122 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780156027649
"[""A Midsummer Night's Dream""]","
Shakespeare,William",4.42,5.21,96,['FABER & FABER                 '],Paperback,04/12/2018,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780486270678
['Straight White Men / Untitled Feminist Show'],"
Lee,YoungJean",25.31,29.82,430,['PENGUIN GROUP                 '],Paperback,07/02/1984,['54 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781559365031
['The Tempest'],"
Shakespeare,William",30.77,36.25,271,['SIGNET CLASSICS               '],Paperback,01/06/1998,['55 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781408133477
['Wit: A Play'],"
Edson,Margaret",19.79,23.31,384,['POCKET BOOKS (FOLGER)         '],Paperback,01/01/2004,['672 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780571198771
['Master Harold and the Boys: A Play'],"
Fugard,Athol",18.06,21.28,249,['SIMON & SCHUSTER              '],Paperback,08/10/2013,['24 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780307475206
['Henry V: The Life of Henry the Fifth'],"
Shakespeare,William",9.29,10.95,144,['PENGUIN GROUP                 '],Mass,29/03/2016,['14 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780743484879
['Mother Courage and Her Children'],"
Brecht,Bertolt",15.15,17.85,160,['OXFORD UNIV PR                '],Paperback,06/05/2010,['22 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780802130822
['Othello'],"
Shakespeare,William",4.42,5.21,333,['MARTIN E. SEGAL THEATRE CTR   '],Paperback,24/12/2013,['88 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780486290973
['Pygmalion'],"
Shaw,GeorgeBernard",4.55,5.37,64,['DOVER PUBN INC                '],Paperback,19/04/1993,['70 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780486282220
['Medea and Other Plays'],"
Euripides",15.21,17.92,222,['POCKET BOOKS (FOLGER)         '],Paperback,01/07/2004,['125 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780140441291
['Troilus and Cressida: Third Series'],"
Shakespeare,William",30.26,35.65,112,['MARTIN E. SEGAL THEATRE CTR   '],Paperback,12/12/2017,['63 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781472584748
"[""A Midsummer Night's Dream""]","
Shakespeare,William",14.45,17.03,576,['ARDEN SHAKESPEARE             '],Paperback,28/07/2016,['112 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780198328667
['Harvey'],"
Chase,Mary",11.23,13.23,301,['SIMON & SCHUSTER              '],Paperback,02/08/2011,['7 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781607967507
['King Henry IV Part 1: Third Series'],"
Shakespeare,William",32.81,38.65,260,['THEATRE COMMUNICATIONS GROUP  '],Paperback,19/03/2019,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781904271352
['Macbeth'],"
Shakespeare,William",8.82,10.4,408,['ARDEN SHAKESPEARE             '],Mass,23/04/2015,['73 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780451526779
"['Faust, Part One: Part One']","
Goethe,J.W.Von",14.36,16.92,96,['DOVER PUBN INC                '],Paperback,23/12/1993,['145 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780199536214
['Euripides II: Andromache/Hecuba/The Suppliant Women/Electra'],"
Euripides",36.06,42.48,128,['GROVE/ATLANTIC INC            '],Paperback,11/04/2017,['222 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780226308784
['As You Like It'],"
Shakespeare,William",9.01,10.62,142,['OXFORD UNIV PR                '],Mass,01/04/2009,['23 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780743484862
['The Visit: A Tragicomedy'],"
Durrenmatt,Friedrich",21.3,25.1,239,['POCKET BOOKS (FOLGER)         '],Paperback,01/01/2004,['306 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780802144263
['The Piano Lesson'],"
Wilson,August",18.81,22.16,85,['GROVE/ATLANTIC INC            '],Paperback,17/05/2011,['256 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780452265349
['Romeo and Juliet Parallel Text'],"
Shakespeare,William",31.41,37.0,139,['PENGUIN GROUP                 '],Paperback,28/10/1976,['102 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780789160874
"[""Death and the King's Horseman""]","
Soyinka,Wole",19.81,23.34,127,['OXFORD UNIV PR                '],Paperback,01/04/2009,['25 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780393322996
['Disgraced: A Play'],"
Akhtar,Ayad",19.79,23.31,218,['POCKET BOOKS (FOLGER)         '],Paperback,01/07/2004,['167 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780316324465
['Rosencrantz & Guildenstern Are Dead'],"
Stoppard,Tom",24.71,29.11,105,['NEW DIRECTIONS                '],Paperback,17/06/1999,['33 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780573614927
['August: Osage County (Tcg Edition)'],"
Letts,Tracy",23.83,28.08,64,['DOVER PUBN INC                '],Paperback,12/10/1993,['33 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781559363303
['Inherit the Wind: The Powerful Drama of the Greatest Courtroom Clash of the Century'],"
Lawrence,Jerome",9.39,11.07,304,['POCKET BOOKS (FOLGER)         '],Mass,01/01/2004,['55 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780345466273
['Titus Andronicus'],"
Shakespeare,William",10.26,12.09,304,['POCKET BOOKS (FOLGER)         '],Mass,01/01/2004,['15 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780671722920
['Cost of Living (Tcg Edition)'],"
Majok,Martyna",20.91,24.63,64,['DOVER PUBN INC                '],Paperback,01/07/1990,['81 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781559365970
['The Merchant of Venice'],"
Shakespeare,William",15.96,18.81,160,['THEATRE COMMUNICATIONS GROUP  '],Paperback,18/12/2018,['23 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781439191163
['Arcadia'],"
Stoppard,Tom",21.08,24.83,178,['OXFORD UNIV PR                '],Paperback,01/04/2009,['4 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780802126993
['Twelfth Night'],"
Shakespeare,William",15.64,18.43,80,['SCRIBNER  MACMILLAN           '],Paperback,01/09/1997,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780743484961
"['Angels in America, Part One: Millennium Approaches']","
Kushner,Tony",22.22,26.18,355,['OXFORD UNIV PR                '],Paperback,01/07/2008,['42 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780881456516
['A Tempest'],"
Cesaire,Aime",18.52,21.82,64,['DOVER PUBN INC                '],Paperback,01/06/1991,['17 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781559362108
['Titus Andronicus: Revised Edition'],"
Bate,Jonathan",26.14,30.79,128,['DOVER PUBN INC                '],Paperback,24/09/1992,['39 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781350030916
['Pygmalion'],"
Shaw,GeorgeBernard",8.51,10.03,152,['PENGUIN GROUP                 '],Mass,28/10/1976,['122 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781416500407
"['Complete Works, Volume II']","
Pinter,Harold",26.08,30.72,96,['FABER & FABER                 '],Paperback,04/12/2018,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780802132376
['Othello'],"
Shakespeare,William",9.01,10.62,430,['PENGUIN GROUP                 '],Mass,07/02/1984,['54 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780451526854
['King Richard III'],"
Shakespeare,William",34.64,40.81,271,['SIGNET CLASSICS               '],Paperback,01/06/1998,['55 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781903436899
['No Exit and Three Other Plays'],"
Sartre,Jean-Paul",23.8,28.04,384,['POCKET BOOKS (FOLGER)         '],Paperback,01/01/2004,['672 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780679725169
['Shakespeare in Love'],"
Stoppard,Tom",24.51,28.87,249,['SIMON & SCHUSTER              '],Paperback,08/10/2013,['24 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780802123954
