name,author,price,original price,pages,publisher,publish type,publish date,available numbers,detail_url
['Cyber Mercenaries'],"
Maurer,Tim",41.07,48.38,520,['AMER BAR ASSN                 '],Paperback,01/02/2019,['4 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781107566866
['Judicial Fortitude: The Last Chance to Rein in the Administrative State'],"
Wallison,PeterJ.",34.69,40.87,216,['IZZARD INK                    '],Hardcover,04/07/2017,['108 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781641770088
['Eradicating Ecocide 2nd Edition: Laws and Governance to Stop the Destruction of the Planet'],"
Higgins,Polly",38.9,45.83,0,['SILMAN JAMES PR               '],Paperback,15/01/2017,['57 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780856835087
['Soft Skills for the Effective Lawyer'],"
Kiser,Randall",59.28,69.83,296,['HARVARD UNIV PR               '],Paperback,10/04/2018,['6 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781108403504
['The Black Box Society: The Secret Algorithms That Control Money and Information'],"
Pasquale,Frank",27.7,34.67,672,['NOLO PR                       '],Paperback,31/08/2018,['108 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780674970847
['OCR Criminal Law for A2'],"
Martin,Jacqueline",67.0,78.92,0,['MERRIAM WEBSTER               '],Paperback,01/04/2016,['169 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781471807060
['The Green Amendment: Securing Our Right to a Healthy Environment'],"
Van,RossumMaya",23.75,29.73,82,['SELF COUNSEL PR INC           '],Paperback,16/01/2012,['17 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781633310216
"[""Nolo's Patents for Beginners: Quick & Legal""]","
Pressman,David",41.48,48.86,224,['ROWMAN & LITTLEFIELD PUBL GROU'],Paperback,22/09/2018,['3 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781413325218
"['Love & Money: Protecting Yourself from Angry Exes, Wacky Relatives, Con Artists, and Inner Demons']","
Carrozza,Ann-Margaret",26.23,32.84,208,['HARVARD UNIV PR               '],Paperback,30/10/2017,['55 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781621536390
['The ABCs of the UCC: Article 9: Secured Transactions'],"
Hakes,RussellA.",60.08,70.77,304,['BASIC BOOKS                   '],Paperback,15/05/2018,['15 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781627223959
['Beyond Winning: Negotiating to Create Value in Deals and Disputes'],"
Mnookin,RobertH.",43.54,51.29,1900,['ASPEN PUBL                    '],Paperback,19/12/2016,['4 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780674012318
['Federal Rules of Evidence; 2018 Edition'],"
MichiganLegalPublishingLtd",16.71,20.92,368,['NOLO PR                       '],Paperback,30/08/2018,['37 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781640020214
['The U.S. Constitution: Explained--Clause by Clause--For Every American Today'],"
Raphael,Ray",12.95,16.22,472,['NOLO PR                       '],Paperback,30/07/2018,['22 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780525562542
['A Manual of Style for Contract Drafting'],"
AmericanBarAssociation",230.91,271.98,688,['NOLO PR                       '],Hardcover,29/03/2019,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781634259644
['Chokehold: Policing Black Men'],"
Butler,Paul",38.38,45.21,1200,['ASPEN PUBL                    '],Hardcover,10/03/2017,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781595589057
"['The Criminal Law Handbook: Know Your Rights, Survive the System']","
Bergman,Paul",60.12,70.82,320,['NEW PR                        '],Paperback,25/09/2018,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781413324709
"['Buy It, Rent It, Profit! (Updated Edition): Make Money as a Landlord in Any Real Estate Market']","
Chavis,BryanM.",26.27,32.89,312,['STANFORD UNIV PR              '],Paperback,07/08/2018,['104 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781501145827
['Model Rules of Professional Conduct'],"
AmericanBarAssociation",66.78,78.66,384,['NOLO PR                       '],Paperback,22/02/2019,['42 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781641051583
['The Rise of the Conservative Legal Movement: The Battle for Control of the Law'],"
Teles,StevenM.",75.81,89.3,72,['WILDER PUBN                   '],Paperback,03/04/2018,['138 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780691146256
"['Privacy in Context: Technology, Policy, and the Integrity of Social Life']","
Nissenbaum,Helen",36.44,42.93,352,['NOLO PR                       '],Paperback,29/03/2019,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780804752374
['Real Estate Law & Asset Protection for Texas Real Estate Investors - 2018 Edition'],"
Willis,David",39.91,47.01,368,['ZONE BOOKS                    '],Paperback,05/05/2017,['29 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781506906409
['Federal Rules of Civil Procedure; 2019 Edition: With Statutory Supplement'],"
MichiganLegalPublishingLtd",33.98,40.03,182,['LIGHTNING SOURCE INC          '],Paperback,01/10/2017,['106 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781640020450
"[""The Executor's Guide: Settling a Loved One's Estate or Trust""]","
Randolph,Mary",57.92,68.23,270,['TORKEL OPSAHL ACADEMIC        '],Paperback,16/11/2018,['76 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781413324808
"['Love & Money: Protecting Yourself from Angry Exes, Wacky Relatives, Con Artists, and Inner Demons']","
Carrozza,Ann-Margaret",40.64,47.87,512,['NOLO PR                       '],Hardcover,25/05/2018,['51 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781621535546
['Gesetze Fur Die Soziale Arbeit: Textsammlung - Rechtsstand: 6. August 2018'],"
NomosVerlagsgesellschaft",80.68,95.04,48,['APPLEWOOD                     '],Paperback,01/11/2006,['76 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9783848751365
['2019 Productivity Planner'],"
Granum,Al",58.73,69.18,240,['SUCCESSDNA                    '],Spiral,10/01/2017,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781949506105
