name,author,price,original price,pages,publisher,publish type,publish date,available numbers,detail_url
['Inspire Bible-NLT: The Bible for Creative Journaling'],"
Tyndale",79.67,93.85,1632,['CATHOLIC BOOK PUB CO          '],Hardcover,01/08/2011,['103 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781496419859
['Life Application Study Bible-NIV-Personal Size'],"
Tyndale",47.89,56.41,2226,['HOLMAN A J                    '],Paperback,15/04/2017,['733 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781414359816
['Larger Print Bible-NIV'],"
Zondervan",14.56,17.15,1253,['OXFORD UNIV PR                '],Paperback,01/02/2005,['24 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781563207211
"['NIV, Thinline Bible, Large Print, Bonded Leather, Burgundy, Indexed, Red Letter Edition']","
Zondervan",70.74,83.33,1408,['AMER BIBLE SOC                '],Bonded,01/03/2001,['68 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780310448358
['Life Application Study Bible-NLT-Large Print'],"
Tyndale",84.71,99.78,2226,['HOLMAN A J                    '],Hardcover,15/04/2017,['495 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781414307206
['Life Essentials Study Bible-HCSB: Principles to Live by'],"
Getz,GeneA.",69.1,81.39,576,['HOLMAN A J                    '],Hardcover,16/11/1995,['10 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781586400453
['One Year Chronological Bible-NLT-Premium Slimline Large Print'],"
Tyndale",39.35,46.36,624,['CROSSWAY BOOKS                '],Paperback,15/02/2017,['73 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781414337678
['ESV Scripture Journal: Luke'],"
CrosswayBibles",10.44,12.3,2226,['HOLMAN A J                    '],Paperback,15/04/2017,['155 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781433560965
"[""New Believer's Bible-NLT""]","
Tyndale",32.91,38.77,239,['AMER BIBLE SOC                '],Paperback,01/12/1999,['356 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781414302546
['KJV GP LL Purple'],"
",39.83,46.92,1072,['NAV PR                        '],Leather,01/10/2016,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781432117368
"['ESV Reformation Study Bible, Condensed Edition - Charcoal, Leather-Like']","
Sproul,R.C.",69.87,82.3,2368,['NELSONWORD PUB GROUP          '],Imitation,08/08/2017,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781567698749
['Interlinear Bible-PR-Hebrew/Greek/English'],"
Green,JayPatrick,Sr.",111.41,131.23,512,['CALLA ED                      '],Hardcover,02/08/2017,['139 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781565639775
['Holy Bible-NRSV'],"
NationalCouncilofChurchesofChrist",17.54,20.66,1056,['BROADSTREET PUB               '],Paperback,03/04/2018,['91 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781585160303
"['Life Recovery Bible NLT, Personal Size']","
Arterburn,Stephen",32.45,38.23,1524,['TYNDALE HOUSE PUBL            '],Paperback,22/03/2016,['24 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781496427588
['Praise: A Creative Journaling Bible'],"
Marshall,LauraElizabeth",62.88,74.07,1554,['ZONDERVAN PUB HOUSE           '],Hardcover,14/10/2014,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781680992809
['Dake Annotated Reference Bible-KJV-Large Print'],"
Dake,FinisJennings",173.46,204.32,303,['AMER BIBLE SOC                '],Bonded,01/12/2001,['167 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781558291188
['HarperCollins Study Bible-NRSV-Student'],"
Attridge,HaroldW.",83.76,98.66,1566,['ZONDERVAN PUB HOUSE           '],Paperback,24/06/2014,['73 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780060786847
"['Niv, Incredible Creatures and Creations Holy Bible, Hardcover']","
Zondervan",44.0,51.83,2203,['ZONDERVAN PUB HOUSE           '],Hardcover,30/08/2012,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780310761174
['KJV Large Print Thumb Index Edition: Brown'],"
",39.6,46.65,1072,['NAV PR                        '],Imitation,01/10/2016,['73 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781432105495
['Pew Bible-NASB'],"
FoundationPublicationInc",19.41,22.87,1024,['AMER BIBLE SOC                '],Hardcover,01/12/1999,['641 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781885217950
['Didache Bible-RSV: With Commentaries Based on the Catechism of the Catholic Church'],"
IgnatiusPress",111.45,131.28,1070,['IGNATIUS PR                   '],Leather,30/04/2006,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781586179724
['Faith Alive Student Bible-ESV'],"
Nielsen,Pamela",57.98,68.3,2226,['HOLMAN A J                    '],Hardcover,15/04/2017,['226 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780758626998
['Latin American Bible'],"
Ricciardi,Ramon",43.98,51.81,2176,['FAITHWORDS                    '],Hardcover,10/04/2018,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9788428500036
['Complete Jewish Bible'],"
Stern,David",46.93,55.28,1168,['CROSSWAY BOOKS                '],Paperback,17/06/2017,['284 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781936716845
