name,author,price,original price,pages,publisher,publish type,publish date,available numbers,detail_url
['On Cats'],"
Bukowski,Charles",19.6,24.54,1392,['OXFORD UNIV PR                '],Paperback,28/11/2017,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780062651433
['Love Letters of Great Men'],"
Kirkland,JohnC.",31.84,39.85,360,['STRANGE ATTRACTOR             '],Paperback,15/01/2019,['19 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781438257242
['Decolonising the Mind: The Politics of Language in African Literature'],"
NgugiWaThiong'o",42.67,50.27,368,['ALFRED A KNOPF                '],Paperback,12/02/2019,['177 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780852555019
['The Best American Short Stories 2018'],"
Gay,Roxane",39.0,45.94,160,['NEW DIRECTIONS                '],Hardcover,27/11/2018,['17 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780544582880
"['See What Can Be Done: Essays, Criticism, and Commentary']","
Moore,Lorrie",44.86,52.85,190,['CROSSING PR                   '],Hardcover,01/08/2007,['5 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781524732486
['The Book of Seneca'],"
Turnbull,GraceH.",21.06,26.37,238,['FARRAR STRAUS & GIROUX        '],Paperback,28/10/2008,['14 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781162841854
"[""Shakespeare: The Bard's Guide to Abuses and Affronts""]","
RunningPress",7.83,9.81,1112,['RACE POINT PUB                '],Hardcover,27/10/2014,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780762453863
['Reflections on the Revolution in France'],"
Burke,Edmund",17.55,21.97,240,['MARINER BOOKS                 '],Paperback,15/01/2019,['139 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780199539024
['Das Ornament Der Masse: Essays: Weimar Essays'],"
Kracauer,Siegfried",84.4,99.42,222,['FARRAR STRAUS & GIROUX        '],Paperback,10/11/2009,['19 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780674551633
['Tales of Two Americas: Stories of Inequality in a Divided Nation'],"
Freeman,John",22.51,28.18,272,['SCRIBNER  MACMILLAN           '],Paperback,30/10/2018,['19 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780143131038
['Letters to My Ex'],"
B,CICI",25.57,32.01,200,['MCSWEENEYS                    '],Paperback,20/11/2018,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780995003941
['This Is the Place: Women Writing about Home'],"
Kahn,Margot",22.76,28.49,384,['GROVE/ATLANTIC INC            '],Paperback,10/04/2018,['51 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781580056687
['The Final Retreat'],"
Hough,Stephen",26.67,33.39,240,['BANTAM DELL                   '],Hardcover,02/10/2018,['19 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781909631281
['The Art of the Commonplace: The Agrarian Essays of Wendell Berry'],"
Berry,Wendell",22.7,28.42,320,['SIMON & SCHUSTER              '],Paperback,10/10/2000,['17 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781593760076
"['Against Memoir: Complaints, Confessions & Criticisms']","
Tea,Michelle",25.66,32.12,240,['HOUGHTON MIFFLIN              '],Paperback,05/12/2017,['10 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781936932184
['The Moon and Sixpence'],"
Maugham,W.Somerset",9.8,12.27,352,['FARRAR STRAUS & GIROUX        '],Paperback,02/10/2018,['57 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780486446028
['On Solitude'],"
Montaigne,Michel",14.97,18.74,179,['BEACON                        '],Paperback,20/11/2012,['32 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780141399256
['El Lobo Estepario'],"
Hesse,Hermann",11.51,14.41,320,['MARINER BOOKS                 '],Paperback,02/10/2018,['110 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781517006037
['Asesinato En El Orient Express'],"
Christie,Agratha",14.47,18.12,240,['GILCREASE MUSEUM              '],Paperback,13/11/2018,['472 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781546726982
['South and West: From a Notebook'],"
Didion,Joan",18.88,23.63,32,['APPLEWOOD                     '],Paperback,23/10/1992,['15 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780525434191
"[""McSweeney's 53""]","
Eggers,Dave",39.91,47.02,192,['HARRY N ABRAMS INC            '],Hardcover,10/04/2018,['2 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781944211585
"[""McSweeney's Issue 50""]","
Eggers,Dave",51.14,60.24,144,['MARINER BOOKS                 '],Hardcover,03/11/2015,['231 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781940450100
['A Documentary History of the United States'],"
Heffner,RichardD.",23.71,29.68,449,['ARDEN SHAKESPEARE             '],Paperback,01/06/2006,['111 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780451490018
['Mi Lucha (Mein Kampf) (Spanish Edition)'],"
Hitler,Adolf",20.62,25.81,160,['CANONGATE BOOKS               '],Paperback,03/10/2017,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781539828259
['Daily Rituals: How Artists Work'],"
Currey,Mason",35.02,41.25,842,['BOOKSALES INC REMAINDERS      '],Hardcover,29/11/2009,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780307273604
['The Golden Key'],"
Fox,Emmet",6.06,7.59,320,['VINTAGE BOOKS                 '],Paperback,08/08/2017,['15 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781607966418
