name,author,price,original price,pages,publisher,publish type,publish date,available numbers,detail_url
"[""The Thinking Person's Guide to Climate Change""]","
Henson,Robert",43.55,51.3,240,['BANTAM DELL                   '],Paperback,01/09/1998,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781935704737
['The River of Consciousness'],"
Sacks,Oliver",23.4,27.57,273,['PRINCETON UNIV PR             '],Paperback,10/10/2010,['41 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780804171007
['The Origins of Creativity'],"
Wilson,EdwardO.",26.65,31.4,357,['CLIFFS NOTES                  '],Paperback,08/07/2011,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781631494857
"[""Einstein's Monsters: The Life and Times of Black Holes""]","
Impey,Chris",44.4,52.3,480,['DUTTON                        '],Hardcover,16/05/2017,['10 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781324000938
['Cosmos'],"
Sagan,Carl",27.0,31.81,192,['PRINCETON UNIV PR             '],Paperback,26/10/2014,['48 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780345539434
"[""The Wizard and the Prophet: Two Remarkable Scientists and Their Dueling Visions to Shape Tomorrow's World""]","
Mann,CharlesC.",52.0,61.26,224,['W W NORTON & CO INC           '],Hardcover,06/11/2018,['46 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780307961693
['Conquering the Physics GRE'],"
Kahn,Yoni",50.6,59.6,560,['BROADWAY BOOKS                '],Paperback,06/05/2003,['21 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781108409568
['Inside Pixinsight'],"
Keller,WarrenA.",51.37,60.51,544,['OXFORD UNIV PR                '],Paperback,01/08/2016,['37 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9783319976884
['Innumerable Insects: The Story of the Most Diverse and Myriad Animals on Earth'],"
Engel,MichaelS.",46.72,55.04,384,['ONE WORLD                     '],Hardcover,19/06/2018,['17 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781454923237
['Innate: How the Wiring of Our Brains Shapes Who We Are'],"
Mitchell,KevinJ.",43.95,51.77,568,['MIT PR                        '],Hardcover,12/05/2017,['95 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780691173887
['Weathering and Erosion'],"
McAneney,Caitie",29.73,35.02,368,['PICADOR                       '],Paperback,04/04/2017,['13 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781680488234
['Enviromedics: The Impact of Climate Change on Human Health'],"
Lemery,Jay",45.69,53.82,192,['MIT PR                        '],Hardcover,19/08/2016,['31 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781442243187
['Reality Is Not What It Seems: The Journey to Quantum Gravity'],"
Rovelli,Carlo",36.65,43.17,288,['BASIC BOOKS                   '],Hardcover,05/09/2017,['22 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780735213920
['Searching for Stars on an Island in Maine'],"
Lightman,Alan",34.29,40.39,272,['GREYSTONE                     '],Hardcover,05/03/2019,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781101871867
['Why We Dream: The Transformative Power of Our Nightly Journey'],"
Robb,Alice",38.21,45.01,384,['W W NORTON & CO INC           '],Hardcover,10/04/2018,['4 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780544931213
"[""The Skeptics' Guide to the Universe: How to Know What's Really Real in a World Increasingly Full of Fake""]","
Novella,Steven",44.69,52.65,576,['W W NORTON & CO INC           '],Hardcover,11/09/2018,['91 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781538760536
"['American Eden: David Hosack, Botany, and Medicine in the Garden of the Early Republic']","
Johnson,Victoria",52.65,62.02,336,['PICADOR                       '],Hardcover,06/01/2015,['17 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781631494192
['The Autistic Brain: Helping Different Kinds of Minds Succeed'],"
Grandin,Temple",21.92,25.83,344,['RIVERHEAD                     '],Paperback,04/10/2011,['9 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780544227736
['A Brief History of Everyone Who Ever Lived: The Human Story Retold Through Our Genes /]cadam Rutherford; Foreword by Siddhartha Mukherjee'],"
Rutherford,Adam",25.47,30.0,224,['BANTAM DELL                   '],Paperback,01/09/1998,['68 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781615194940
"['Nine Pints: A Journey Through the Money, Medicine, and Mysteries of Blood']","
George,Rose",42.63,50.22,480,['PRINCETON UNIV PR             '],Hardcover,29/09/2016,['69 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781627796378
['The Collapse of Western Civilization: A View from the Future'],"
Oreskes,Naomi",13.31,15.68,320,['MILKWEED ED                   '],Paperback,12/06/2018,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780231169547
['A Short History of Nearly Everything'],"
Bryson,Bill",28.37,33.42,256,['PENGUIN GROUP                 '],Paperback,18/04/2017,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780767908184
['Thinking in Systems: A Primer'],"
Meadows,Donella",28.51,33.59,304,['BASIC BOOKS                   '],Paperback,12/06/2018,['37 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781603580557
['Roadside Geology of Oregon: Second Edition'],"
Miller,MarliB.",39.94,47.05,568,['MIT PR                        '],Paperback,13/11/2018,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780878426317
['The Sea Around Us'],"
Carson,RachelL.",27.28,32.14,336,['UNIV OF CHICAGO PR            '],Paperback,18/10/2016,['201 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780195069976
"['This Is the Way the World Ends: How Droughts and Die-Offs, Heat Waves and Hurricanes Are Converging on America']","
Nesbit,Jeff",42.39,49.94,304,['FARRAR STRAUS & GIROUX        '],Hardcover,28/08/2018,['32 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781250160461
"['The Biological Mind: How Brain, Body, and Environment Collaborate to Make Us Who We Are']","
Jasanoff,Alan",41.95,49.42,256,['HOUGHTON MIFFLIN              '],Hardcover,19/02/2019,['275 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780465052684
['Mini Weapons of Mass Destruction 3: Build Siege Weapons of the Dark Ages'],"
Austin,John",30.34,35.74,256,['RIVERHEAD                     '],Paperback,08/05/2018,['10 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781613745489
['Deep Space Mysteries 2019'],"
Magazine,Astronomy",21.5,25.33,368,['MARINER BOOKS                 '],Wall,02/10/2018,['85 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781627005142
['Who We Are and How We Got Here: Ancient DNA and the New Science of the Human Past'],"
Reich,David",42.47,50.03,240,['BLACK DOG & LEVENTHAL         '],Hardcover,15/10/2014,['27 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781101870327
